종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"003230","삼양식품","KOSPI",,"106000","-3000","-2.75","108000","108500","104000","84926","9030203000","798499590000","7533015"
"225190","삼양옵틱스","KOSDAQ","우량기업부","11650","-150","-1.27","11700","11750","11600","15692","182788250","118243865200","10149688"
"002170","삼양통상","KOSPI",,"47350","-350","-0.73","47350","47350","46850","739","34753800","142050000000","3000000"
"272550","삼양패키징","KOSPI",,"16800","-200","-1.18","17000","17000","16600","7164","120182700","265249672800","15788671"
"000070","삼양홀딩스","KOSPI",,"62400","600","0.97","61100","65200","60600","32363","2058752500","534410510400","8564271"
"000075","삼양홀딩스우","KOSPI",,"58900","-200","-0.34","59900","59900","58700","24","1412300","17909016200","304058"
"002810","삼영무역","KOSPI",,"12550","-100","-0.79","12650","12650","12350","9554","119278500","231760197400","18466948"
"361670","삼영에스앤씨","KOSDAQ","기술성장기업부","6300","-260","-3.96","6330","6520","6250","51160","324374090","35706245400","5667658"
"054540","삼영엠텍","KOSDAQ","중견기업부","4100","50","1.23","3960","4175","3930","77469","312086255","53300000000","13000000"
"065570","삼영이엔씨","KOSDAQ","벤처기업부","7550","-110","-1.44","7640","7790","7410","55733","421812810","81494775500","10794010"
"005680","삼영전자","KOSPI",,"9390","-80","-0.84","9350","9470","9270","30181","281945420","187800000000","20000000"
"003720","삼영화학","KOSPI",,"2405","35","1.48","2310","2480","2300","197341","472095380","81770000000","34000000"
"023000","삼원강재","KOSPI",,"2390","-140","-5.53","2520","2530","2390","73937","183916700","95600000000","40000000"
"004380","삼익THK","KOSPI",,"11650","250","2.19","11250","11900","11150","40831","471716900","244650000000","21000000"
"002450","삼익악기","KOSPI",,"1180","-10","-0.84","1180","1200","1165","237141","279922620","106826479700","90530915"
"032280","삼일","KOSDAQ","중견기업부","1870","40","2.19","1775","1885","1775","65583","119889925","30319413300","16213590"
"002290","삼일기업공사","KOSDAQ","중견기업부","3495","90","2.64","3375","3545","3315","159489","550932385","43338000000","12400000"
"004440","삼일씨엔에스","KOSPI",,"6500","-10","-0.15","6470","7040","6200","106018","695659090","82757655500","12731947"
"000520","삼일제약","KOSPI",,"8130","-160","-1.93","8200","8340","7890","144785","1166716490","111394373850","13701645"
"009770","삼정펄프","KOSPI",,"24950","-350","-1.38","25300","25800","24600","3616","90200050","62374276450","2499971"
"037460","삼지전자","KOSDAQ","우량기업부","8000","-50","-0.62","7940","8030","7790","53392","422126250","130548176000","16318522"
"032750","삼진","KOSDAQ","우량기업부","6080","-180","-2.88","6100","6220","6000","30071","182670210","43776000000","7200000"
"054090","삼진엘앤디","KOSDAQ","벤처기업부","2320","40","1.75","2215","2335","2215","286707","653683945","57905418240","24959232"
"005500","삼진제약","KOSPI",,"26300","-950","-3.49","26800","27300","26000","314246","8376541950","365570000000","13900000"
"000250","삼천당제약","KOSDAQ","중견기업부","31450","-850","-2.63","31850","32900","31050","169160","5348324450","716054889450","22768041"
"004690","삼천리","KOSPI",,"267500","2000","0.75","269000","284000","263500","26750","7275716500","1084719187500","4055025"
"024950","삼천리자전거","KOSDAQ","우량기업부","6730","60","0.90","6540","6790","6500","30488","202314260","89331173210","13273577"
"038500","삼표시멘트","KOSDAQ","우량기업부","3335","-20","-0.60","3265","3350","3105","180514","592653505","359900880510","107916306"
"017480","삼현철강","KOSDAQ","우량기업부","4855","-5","-0.10","4790","4855","4705","24708","118025815","76237530950","15702890"
"010960","삼호개발","KOSPI",,"4000","95","2.43","3830","4370","3805","543795","2245093480","100000000000","25000000"
"046390","삼화네트웍스","KOSDAQ","중견기업부","2575","75","3.00","2450","2600","2425","524049","1323619200","111170302475","43172933"
"004450","삼화왕관","KOSPI",,"33300","-200","-0.60","32650","33550","32550","1908","62986950","71740820700","2154379"
"009470","삼화전기","KOSPI",,"14950","150","1.01","14400","15050","14400","23011","338179650","98876609000","6613820"
"011230","삼화전자","KOSPI",,"2680","-10","-0.37","2700","2700","2600","6044","16006930","28027279200","10457940"
"001820","삼화콘덴서","KOSPI",,"30250","150","0.50","29850","30800","29400","46302","1395571400","314448750000","10395000"
"000390","삼화페인트","KOSPI",,"5780","-20","-0.34","5790","5800","5560","38538","218844080","157236050820","27203469"
"027580","상보","KOSDAQ","중견기업부","1415","-25","-1.74","1405","1455","1400","707573","1006829645","83741509785","59181279"
"038540","상상인","KOSDAQ","우량기업부","7370","-220","-2.90","7440","7580","7360","117345","873841910","407769666810","55328313"
"101000","상상인인더스트리","KOSDAQ","중견기업부","602","-4","-0.66","606","610","597","80040","48214621","43193976784","71750792"
"415580","상상인제3호스팩","KOSDAQ","SPAC(소속부없음)","2110","-5","-0.24","2105","2115","2100","3383","7108770","11204100000","5310000"
"001290","상상인증권","KOSPI",,"880","-10","-1.12","890","894","879","97207","86042206","95336665600","108337120"
"041650","상신브레이크","KOSPI",,"2600","-10","-0.38","2685","2685","2510","20688","53445795","55825770000","21471450"
"091580","상신이디피","KOSDAQ","우량기업부","13900","200","1.46","13500","14050","13400","151663","2082337050","189432244100","13628219"
"263810","상신전자","KOSDAQ","중견기업부","3000","-60","-1.96","2965","3055","2900","80959","240241505","42734154000","14244718"
"089980","상아프론테크","KOSDAQ","우량기업부","25000","50","0.20","24300","25000","24050","103570","2548979650","399725925000","15989037"
"042940","상지카일룸","KOSDAQ","중견기업부","763","62","8.84","704","774","685","5076136","3798110425","71299556657","93446339"
"042600","새로닉스","KOSDAQ","우량기업부","16650","-700","-4.03","16700","17150","16150","33445","555568700","206852507100","12423574"
"075180","새론오토모티브","KOSPI",,"4850","-95","-1.92","4945","4945","4800","2344","11340365","93120000000","19200000"
"107600","새빗켐","KOSDAQ","벤처기업부","127100","-2900","-2.23","126500","133800","125100","249705","32221190200","604302669500","4754545"
"252990","샘씨엔에스","KOSDAQ","기술성장기업부","3915","-20","-0.51","3870","3955","3770","95879","370494925","196352307090","50153846"
"007540","샘표","KOSPI",,"47400","-2550","-5.11","51500","51600","47350","119851","5892439400","136312920000","2875800"
"248170","샘표식품","KOSPI",,"29750","-950","-3.09","30050","30750","29200","51865","1547276300","135906508500","4568286"
"294630","서남","KOSDAQ","기술성장기업부","2380","-10","-0.42","2390","2390","2300","22315","52145295","50906200800","21389160"
"038070","서린바이오","KOSDAQ","우량기업부","11600","200","1.75","11200","12000","11200","108568","1266681700","98607841600","8500676"
"006730","서부T&D","KOSDAQ","중견기업부","6850","-20","-0.29","6760","6990","6700","190014","1295096460","413737979250","60399705"
"079650","서산","KOSDAQ","중견기업부","1710","50","3.01","1655","1720","1630","25262","42028315","34200000000","20000000"
"100660","서암기계공업","KOSDAQ","중견기업부","5000","170","3.52","4710","5070","4710","211846","1037847765","63000000000","12600000"
"007860","서연","KOSPI",,"5060","-40","-0.78","5030","5130","4940","125783","632796715","118808010640","23479844"
"200880","서연이화","KOSPI",,"7140","-220","-2.99","7200","7340","7060","191279","1373196370","192983040180","27028437"
"019770","서연탑메탈","KOSDAQ","중견기업부","4255","155","3.78","4020","4340","3950","191528","792587255","49570750000","11650000"
"017390","서울가스","KOSPI",,"293500","9500","3.35","285500","300000","285500","9779","2874475000","1467500000000","5000000"
"043710","서울리거","KOSDAQ","중견기업부","854","-66","-7.17","953","960","854","3785186","3445922411","33447903202","39166163"
"092190","서울바이오시스","KOSDAQ","우량기업부","5380","-130","-2.36","5350","5500","5310","86697","468065920","205643253140","38223653"
"046890","서울반도체","KOSDAQ","우량기업부","10150","100","1.00","9880","10150","9810","361001","3597009990","591799810000","58305400"
"004410","서울식품","KOSPI",,"212","0","0.00","206","212","205","1558318","325442357","79448178508","374755559"
"004415","서울식품우","KOSPI",,"2970","0","0.00","3130","3130","2970","2950","8989030","6606765000","2224500"
"063170","서울옥션","KOSDAQ","중견기업부","18200","-50","-0.27","17850","18500","17700","210171","3801360350","323491659400","17774267"
"027040","서울전자통신","KOSDAQ","중견기업부","600","-1","-0.17","600","603","581","700442","413869562","41753308200","69588847"
"018680","서울제약","KOSDAQ","중견기업부","4040","-55","-1.34","3935","4050","3935","9112","36198530","34439072920","8524523"
"021050","서원","KOSPI",,"1190","0","0.00","1150","1195","1150","152948","179563225","56494762100","47474590"
"093920","서원인텍","KOSDAQ","우량기업부","5520","0","0.00","5510","5590","5400","22695","124295700","102672000000","18600000"
"189860","서전기전","KOSDAQ","벤처기업부","6700","20","0.30","6420","6780","6420","56640","375231790","64981826000","9698780"
"178320","서진시스템","KOSDAQ","우량기업부","15600","-750","-4.59","15950","16150","15150","1064594","16637834500","586258015200","37580642"
"122690","서진오토모티브","KOSDAQ","중견기업부","2785","-105","-3.63","2795","2805","2670","60595","165162550","58599870110","21041246"
"140070","서플러스글로벌","KOSDAQ","우량기업부","2540","5","0.20","2430","2550","2420","127680","315678170","93949520000","36988000"
"011370","서한","KOSDAQ","우량기업부","1035","-10","-0.96","1010","1045","1010","479511","494761500","104426185275","100894865"
"065710","서호전기","KOSDAQ","우량기업부","17000","-400","-2.30","17250","17400","16900","3712","63225650","87550000000","5150000"
"008490","서흥","KOSPI",,"31950","-650","-1.99","32600","33000","31950","9510","305758550","369633160350","11569113"
"035890","서희건설","KOSDAQ","우량기업부","1170","-5","-0.43","1150","1185","1150","424800","495021135","268875894690","229808457"
"357550","석경에이티","KOSDAQ","기술성장기업부","21900","1100","5.29","20350","22250","20300","75629","1626282250","119464500000","5455000"
"003100","선광","KOSDAQ","우량기업부","101800","-200","-0.20","102000","102200","101800","18185","1853679300","671880000000","6600000"
"007610","선도전기","KOSPI",,"3000","0","0.00","0","0","0","0","0","54000000000","18000000"
"067370","선바이오","KONEX","일반기업부","13500","-50","-0.37","13850","13900","13450","5807","78923450","157718016000","11682816"
"171090","선익시스템","KOSDAQ","중견기업부","19900","950","5.01","18600","20150","18600","235812","4601342350","183262602400","9209176"
"136490","선진","KOSPI",,"8240","-210","-2.49","8320","8460","8170","127782","1056602640","195943936960","23779604"
"086710","선진뷰티사이언스","KOSDAQ","중견기업부","5130","120","2.40","4835","5250","4835","16778","84502965","62602826400","12203280"
"014620","성광벤드","KOSDAQ","중견기업부","14650","850","6.16","13500","15200","13500","1152395","16860501850","418990000000","28600000"
"037350","성도이엔지","KOSDAQ","우량기업부","4565","20","0.44","4450","4615","4345","81650","362538325","70620550000","15470000"
"014910","성문전자","KOSPI",,"1570","-5","-0.32","1570","1580","1510","49474","76374755","30594365490","19486857"
"014915","성문전자우","KOSPI",,"7770","60","0.78","7700","7890","7700","1120","8722500","4662000000","600000"
"003080","성보화학","KOSPI",,"2970","-50","-1.66","2970","3040","2930","41407","123070350","59459400000","20020000"
"004980","성신양회","KOSPI",,"7790","-10","-0.13","7650","7860","7520","60531","466284060","190980208670","24516073"
"004985","성신양회우","KOSPI",,"11250","250","2.27","10800","12000","10800","20284","234561450","8276006250","735645"
"011300","성안","KOSPI",,"1005","15","1.52","991","1010","988","595318","594139121","57142149300","56857860"
"081580","성우전자","KOSDAQ","중견기업부","2635","0","0.00","2600","2690","2555","47759","124121095","40863956805","15508143"
"045300","성우테크론","KOSDAQ","중견기업부","3960","-40","-1.00","3975","3990","3820","44178","172003315","38694320280","9771293"
"015750","성우하이텍","KOSDAQ","우량기업부","4240","-80","-1.85","4265","4340","4180","487145","2076464785","339200000000","80000000"
"365340","성일하이텍","KOSDAQ","기술성장기업부","128200","-1200","-0.93","126000","133100","125500","306115","39470707200","1488869801800","11613649"
